"","year","season","month","ppm","tmean","Hispanic","Black","Asian","EP_UNEMP","EP_HBURD","EP_NOHSDP","EP_UNINSUR","EP_CROWD","EP_NOVEH"
"1",0.0179085950137529,0.12131199962347,0.272512632659767,0.101342602658704,0.0803581376671743,0,0,0,0.0017916936542638,0.0133925890362527,0,0.000776504568009068,0.00279835433691575,0
"2",0.0336930734930602,0.0914481684630267,0.294445345066337,0.0374805099057322,0.0573520349294109,1.58822226326016e-07,0.00705705624180544,0.00632679684499451,0.0222050493445867,0.0016124079451691,0,0.00057299242315807,0,0.0102258210577761
"3",0.0143395600621484,0.0446346204419821,0.23911742289554,0.0875023982314612,0.0957548409771088,0.00481964063460483,0,0.00255730677377443,0,3.95778785494127e-06,0,0.00125366622667781,0.00228204174960231,0.00978650786014329
"4",0.022784426485143,0.0573262080290533,0.126056517666967,0.0253393178384441,0.114167087685759,0,0.0429575704996771,0.00330326027172876,0,0.00864379329833307,0.0071123973684716,0,0,3.89858960591072e-05
"5",0.0176818662171121,0.0898228573838113,0.258687069783731,0.0456014109584089,0.083980316222044,0,0.000192476495047081,0,0.0129310235576302,0.0104025694418608,0,2.97225310913585e-05,0.00937965280060347,0.00185671966748195
"6",0.00127394318072742,0.178770266778694,0.135535674148441,0.0923282613950603,0.128031268324881,0.00568895337086774,0.00303445907671264,0,0.0370510937675621,0.00484475213920218,0.00136772341070075,0.00146126639660409,0.00604566956091082,0.00106144413320978
"7",0.0337563434523109,0.0850730777232433,0.253298273308456,0.100442132148732,0.0923238016894735,0.00254364029642786,0.00362818224250216,0.00801024287915039,0.00286446350146899,0.00549077356262935,0,0.00528848278080783,0,0
"8",0.0377753614677043,0.0443917177824877,0.271201561354212,0.0970954491795498,0.142689402766645,0.00650038208280982,0,0.00804460584217695,0.000405793942222954,0.00154407588262322,0.01421735779922,3.7852343118705e-06,0.00125428406301775,0
"9",0.0180446902350361,0.100755374685794,0.126135595700734,0.0975139581463234,0.111972373534429,0.0219590972886961,0,0,0,0,0.00670536692272243,0,0.00152376041372416,0.00275203295511519
"10",0.0125081165914551,0.174690678663943,0.13419401901014,0.0921002729571436,0.179160052732441,0.00483715541412069,0.0117994890582594,0.000293429767243936,0.00136749038990355,0.00664169541613651,0,0,0.000337690855889712,0.0147929056628551
"11",0.0195451032324428,0.0321892723780478,0.31873205541786,0.0753280802652558,0.124289350422813,0.00050902069697657,0.00132741129883538,0.000672065903932173,0.00720191000090771,0,0.000599898780325003,0.0021395754518883,0.00688172181623088,0
"12",0.0474067248103062,0.0165151029832774,0.348703850315326,0.0627900365490456,0.113864657047188,0.00088570722986272,1.95421052411326e-06,0.0116350525707585,0.00520910597480784,0,0.00298520223180075,0.00210064116681762,0.0129003033274194,0.0103718351722908
"13",0.0109091176918397,0.0498254190896003,0.318249576177365,0.0503561488927355,0.120839298294648,0,0.00500483895145369,0.00204481896277482,0.00325096934505915,0.00716377958263275,0.00118080352369807,0,0.00071670088715291,2.21392041948598e-06
"14",2.46700772861907,0.737917329556824,1.00392225368852,0.560571080500272,1.94443997125867,0.580638448627936,2.46574485175817,0,0.96725929830766,1.19616679941504,0,1.47788721631219,2.70954894340247,0.575664620799861
"15",1.5682745326021,1.49324538802322,1.19121391625553,1.97402431055854,2.14645950796174,0,2.42365743288372,2.65830699447681,3.36586353193627,0,0.0590099229960812,0.706069044854691,0.454049887273934,0
"16",3.2566714770672,0.368759561153776,0.651543522389951,0.52877125655347,1.78421877342428,0,0.64693703316331,0,3.12096389013622,0.772036904218929,1.47756436058402,1.22036839106508,0,0
"17",2.4386821221164,0.588449065592889,1.17211475871227,0.39605455745162,2.14547000898045,1.13236442579958,0,0.993151347563381,2.47430667536969,0,0,0,4.56460981109152,2.40310821828156
"18",2.3362662407776,0.350555240669448,1.24591932444497,1.67399304375537,0.499353203332387,0.574304340746599,0,1.13712386809555,0,2.3028779022244,2.24266811124293,0,1.48424018005736,2.88820074380798
"19",1.73725931659509,0.534059052252697,1.19836745413408,2.11262730914259,1.39445133709157,1.27937526823514,0.238135682408829,0.837599435590644,0,0,6.48650123762233,0,0.0878578836762706,0.981791705124125
"20",2.92945082440512,0.851403938520583,1.35428047780045,1.37347060989991,0.873211597155448,3.75275472160497,0,1.25775844508467,0,2.48506409413956,0,0,1.9922557856677,1.03981896353848
"21",2.30524703354598,0.651314668039302,0.973335151047669,0.998472355263337,1.46563859711712,0,2.29336456849535,0.764576634241823,2.01497099806239,0,1.93466399623045,1.15600235311563,1.96977863073207,0
"22",0.904249267488394,0.361990552075973,1.00851907107136,0.96604438268417,2.35583093089527,0.357889417888907,2.63271826374778,1.32591087486248,1.45953650854833,0,0.388707819297386,0.952111315537138,0,0.788553960532229
"23",4.53922798236306,0.496849072090224,1.648850281457,0.568798280475427,0.654030943350908,0,0,0.918295946640261,0.26050631509855,1.30630433216423,2.59627339351954,0.664135543680843,1.33298513758361,0.864091440443589
"24",2.11998659794888,0.390866310193779,1.36203448602268,1.46275385552161,1.14096288472185,0,1.7448051560242,4.80475634040035,1.30683662567586,0.868773811222438,0,2.53727106831451,1.44997020528519,0
"25",2.64203940439806,1.08667806098842,0.829273716035056,0.72781443904486,0.438266982764587,3.21636391835407,0,1.25721254757288,0,1.7166544874476,1.44456932282901,0,0,2.44546490362749
"26",2.44622564343838,0.591675192123334,1.25226518781415,1.57254470446534,1.32008971485939,1.14129065261105,0.901922746342615,1.79239381344498,0,1.31073367877326,0.506905668559806,0,1.3149270085553,3.54131681219855
"27",1.83570234011429,0.577187926418594,1.00998916928253,1.29189088394706,0.539024425077333,0.270819124092167,0.277371105627724,0,3.93804919843088,1.24591106176796,0,0,0,2.50931264464599
"28",1.27848706001641,0.327187230928277,0.488565392916156,0.765560720401149,4.66962642075195,2.74209603830268,0.266269794376324,0.36663275966619,2.13818564491706,0,1.24133508170727,1.51197607817841,1.27035363507947,0
"29",2.06580936061015,0.498378074778338,1.05546740910249,1.83902067005247,1.8178851857549,0,2.07169672698088,0,1.3043812938075,0,3.257397201091,0,1.98907325584951,0.766645879821331
"30",5.31865885728305,0.550871893294378,0.890437661617574,0.895409115277819,1.75793030016182,2.30725956899693,0,0,1.10119599940615,1.52710858755583,1.22501924526315,1.09546979517414,0,0.887326799476674
"31",2.51375574455541,0.272933711623562,1.45907453355112,0.881139074883954,1.51649869761676,0.493464972983445,1.94661739577395,1.40662950802831,1.09015821304009,0,1.90206018446084,0,0.950980088700481,1.36281786252798
"32",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60",0.441844890827984,0.0864776219463167,0.208340484123994,0.249011873836704,0.224268394020799,0.0340591037189476,0.0159803784803374,0,0.00346568445297329,0,0,0.00532584260815418,0.00185388871767605,0.0258974615165558
"61",0.45235073143546,0.09634643390186,0.282318855712073,0.111472542472854,0.310451451938709,0,0.00808602029440193,0.00182866918624925,0.00524447905799792,0.021074434326866,0.0150189373614923,8.72341720656644e-05,0.00613015211590368,0.00780707657344895
"62",0.469458041414909,0.148952586883636,0.198346937999785,0.202628300977584,0.271516875568029,0.0336729108700065,0.00437399602371733,0.0335066520647982,0,0.0335317564965547,0,0.00151960269412019,0.000588541166190903,0
"63",0.404957617514109,0.161761839032389,0.158413648509542,0.253597204409131,0.0979956198267936,0,0.0033821279548123,0.025305240995876,0,0.00120567794631952,0.00358277117686201,0,0.0145771390176223,0.016154080709159
"64",0.305083162808119,0.0324704822795333,0.354555448793358,0.231561022973408,0.205335647092966,0.0102733470984944,0.00696763293733218,8.30801638720624e-05,0,0.0188519620602327,0.0148253440881401,0.00921035725852253,0.000185973263580208,0.00236099443836589
"65",0.363089621279586,0.0936003770100759,0.333585894530903,0.178061227752198,0.247599863984043,0.0118928739088426,0,0.0130404561740791,0.00879683238235383,0,0.00414477602531363,0.00813891508556781,0.00264899721853198,0.00379466329089603
"66",0.343447717909476,0.064315633713681,0.32960888915758,0.238470770003162,0.212638964688628,0,0.00462278855029194,0.0377061041385844,0.0181894945035182,0,0.000103929490164786,0.00979422157746668,0.0232998199835603,0.00924088249371207
"67",0.483077676711615,0.0731726932477736,0.201156553255411,0.120211280970374,0.271924714307446,0.0161592979366916,0.00879762272235341,0,0.00516381493291536,0,0.00653261811358843,0.0127818431650768,0.0698332378255294,0.008008775576228
"68",0.275974787712503,0.173577502739254,0.193431681837404,0.119530281277659,0.374607384575357,0.00375550831660862,0.012977840038806,0.0103604758613694,0.0132321079519326,0.0016274861967589,0.00461735002480237,0.000317406091668637,0,0.0269664118649558
"69",0.561827378678125,0.0613196141276869,0.272799779163449,0.162343763648562,0.10788642836775,0.00821764582982616,0.00333057043282566,0.0134087225521654,0.0106937643045284,0.00739089867269689,0.0405382948150368,0.0095483963681698,0.00968425854875425,0.000248974111311773
"70",0.445612669015338,0.161626854687354,0.198164281169771,0.0877151783174591,0.28211616577469,0.0463411008046001,0,0.0156194844102379,0.00278207207899455,0,0.00552402463891601,0.0163981501637214,0,0.0237862372478365
"71",0.328042179781342,0.110140491888251,0.168082539686475,0.332378136061835,0.315676669138856,0.0242428097222906,0,0.00362799494261876,8.9770550826962e-05,0.00121631604884821,0.0414635174152171,0.00451004197649523,0.000379726345474107,0.00465178234517081
"72",0.331509473431256,0.0524009242638021,0.192711552711621,0.214450251148123,0.197701312533185,0.0147007203573363,0.000115569076371506,0.00550862398374083,0.000211283215424807,0.0205797998955791,0,0.00460991227905874,0.0138969781117158,0.00207176466231002
"73",0.463001661353797,0.111732069654154,0.18765081400171,0.18282213279462,0.339549863732491,0.000536908968715366,0.0204437154704256,0.0029479633647038,0.00353100756567097,0.0151274074251719,0.000189827615150862,0.0100977668635657,0.000605278116074093,0.00498241781075113
"74",0.337870002609317,0.0847338140964719,0.109994100275654,0.287394173237315,0.328690398636319,0.00466690614025546,0,0,0.00334213695024321,0,0.0199788990571308,0.00901889679856085,0.00620403077984188,0.0232125939950807
"75",0.440996823821781,0.0448556380518837,0.338744423265728,0.166734061071588,0.131681678327728,0.012079833293514,0.00306631330107062,0.00449879119179266,0.00197597488931869,2.30572611422675e-06,0.0107838547057836,0.00702667780124267,0.0392961669957406,0.0042164817127901
"76",0.289024777661652,0.151774202825434,0.232382500192187,0.139895936725261,0.278461418821262,0.00133044039347676,0,0,0,0.0169679314595176,0.0197836147036061,0.0237183123459885,0,0.00832127025220813
"77",0.306784123490025,0.0801987433219909,0.249185302717255,0.253322519634741,0.239559459274454,0,0.0105218479128919,0,0.00538161270926715,0.0268818369877254,0.000235640152405181,0.00932049609683969,0.00607868132402272,0
"78",0.378309901262826,0.167185723193717,0.137656497238686,0.115879322304953,0.249702500172338,0.00171847709499108,0.00354946855384485,0.00253517349419125,0.0200589863291032,0.00744832772534796,0.0243098278694801,0.0106529740127934,0,0.00850995577497847
"79",0.39130174300905,0.053481177499651,0.30181037857402,0.23627935843814,0.223534928871939,0.0178672716285118,0.0278990549596986,0.00441777459379729,0.00691098424803166,0.0027588131684715,0.00871406050054021,0,0,0.00749345520679977
"80",0.00657931956486726,0.0901739129315252,0.128234506865636,0.0196005146367042,0.0656827109209142,2.26706252102892,0.549923696528022,1.09574447605904,0.582611044210897,0,0.598638147980379,0,0,0.640325827490538
"81",0.00794536258343002,0.0484192318719463,0.176220953610072,0.143875684716565,0.126601158091342,1.97138648057473,0.715552754693853,1.45515875432108,0.715339702401184,0,1.82328016965868,0,0,0
"82",0.00624293429600395,0.0558099595769005,0.18985898816602,0.0821897554845909,0.0673205494509766,1.1456555342784,0.534053776458968,2.51502049091724,0,0,0,0,0.545218975946448,1.16114395977323
"83",0.0117946560505757,0.08280541682393,0.138445759104966,0.0608351357944761,0.0789500988679722,1.03422106304251,0.637105805985961,1.3564406592448,0.66776581104418,1.3236586768172,0,0.627074757107523,0,0.623064215577045
"84",0.012172649582538,0.0229977113467939,0.234388831098673,0.119126579037322,0.170030790830241,2.43052420941808,0,0.570014596002076,0,0.599916254713671,0.630475776029539,1.32078870818947,0.770397615868255,0
"85",0.00507155221688882,0.0809440695761617,0.093526557091016,0.371149433746144,0.0460654290101945,0.611215614293318,0,1.13420953471424,1.55681721315852,1.19657954716233,0.974241764209062,0,0,0.648289966692342
"86",0.0142195207723778,0.0448014370524565,0.186658811208509,0.108123270620808,0.0477346329750662,3.31615398943727,0.701094142481299,0,0.680147683548115,0.526547173611033,0,0,0,0.554299743276456
"87",0.271232153289889,0.0275463530056178,0.108917126393113,0.168140003557176,0.071597723462001,0,0,0,0,0,0,0,0,0
"88",0.268486376322098,0.0560846796120288,0.0862085485287624,0.129030597282697,0.0788271189039335,0,0,0,0,0,0,0,0,0
"89",0.380108057194155,0.0235012092847834,0.0893594160924398,0.0907954272022937,0.0923944135833276,0,0,0,0,0,0,0,0,0
"90",0.149424831471373,0.0300991903233913,0.0709005254924706,0.193903315787411,0.164891714351488,0,0,0,0,0,0,0,0,0
"91",0.20366930025317,0.0846008126334086,0.0723649659124415,0.165872004263973,0.154536175314548,0,0,0,0,0,0,0,0,0
"92",0.265119099475241,0.0631247264117511,0.0465726550399067,0.107238596421126,0.0394187385421814,0,0,0,0,0,0,0,0,0
"93",0.261669874861291,0.051038449993994,0.0511945846648141,0.149942800556436,0.238586838725832,0,0,0,0,0,0,0,0,0
"94",0.208077026080007,0.0396188539823847,0.0374507532725104,0.0918845619420557,0.0572337654786124,0,0,0,0,0,0,0,0,0
"95",0.298106648488858,0.0318697016524983,0.0596400682065154,0.0755168508555424,0.100022285287691,0,0,0,0,0,0,0,0,0
"96",0.267153729707609,0.0158597161250236,0.0566837783005787,0.159802730561239,0.127356780741133,0,0,0,0,0,0,0,0,0
"97",0.311054273518403,0.0247829288054373,0.0486624008951143,0.151187345322531,0.103048186432106,0,0,0,0,0,0,0,0,0
"98",0.361961602724518,0.0412583923771219,0.0753087966713697,0.184595135711358,0.104701027233317,0,0,0,0,0,0,0,0,0
"99",0.263481506513496,0.052163315531995,0.0712984884414649,0.181097846887111,0.0968758969734926,0,0,0,0,0,0,0,0,0
"100",0.274325501163338,0.005683124596739,0.0835143848738391,0.210240104773829,0.11039708393007,0,0,0,0,0,0,0,0,0
"101",0.225525293979223,0.0255282454011343,0.0700199409841342,0.116552624245848,0.117841021821078,0,0,0,0,0,0,0,0,0
"102",0.178419407028976,0.0298861657643455,0.0650117222182705,0.182603230086562,0.0817711752153981,0,0,0,0,0,0,0,0,0
"103",0.111030672545556,0.0315920570169973,0.083325705019523,0.126301349247762,0.156074608447539,0,0,0,0,0,0,0,0,0
"104",0.287386529159453,0.0373279819340518,0.0711234746941649,0.119991032373449,0.168076387203617,0,0,0,0,0,0,0,0,0
"105",0.415816417450721,0.0238817774692014,0.0427400713617364,0.272978511275137,0.112414982506722,0,0,0,0,0,0,0,0,0
"106",0.289637173019297,0.0556249331284229,0.0392167216946508,0.262087031220389,0.0894978960194636,0,0,0,0,0,0,0,0,0
"107",0.311581281884034,0.0458774424054404,0.102560577942516,0.244170920119548,0.174286502357089,0,0,0,0,0,0,0,0,0
"108",0.202842139712204,0.0884742973102206,0.100372702394909,0.218794942884569,0.13710737887483,0,0,0,0,0,0,0,0,0
"109",0.131559198785421,0.0401967309037114,0.0764919893972432,0.164934599059067,0.183697177685209,0,0,0,0,0,0,0,0,0
"110",0.364125394994707,0.0509891554742643,0.0644508910979237,0.190382840077781,0.0938145948201894,0,0,0,0,0,0,0,0,0
"111",0.324312510554352,0.0321761758517824,0.0916960982068583,0.214125260359792,0.0740768337630906,0,0,0,0,0,0,0,0,0
"112",0.276311230445252,0.0458898463997442,0.0714326039604729,0.145853779406142,0.132214275398801,0,0,0,0,0,0,0,0,0
"113",0.287564555442594,0.0499959762782677,0.0850958724448421,0.218287596508219,0.0455781742740387,0,0,0,0,0,0,0,0,0
"114",0.242288240715135,0.0211409793516974,0.0777002111899393,0.269409227436551,0.159789767696916,0,0,0,0,0,0,0,0,0
"115",0.257330291018798,0.0419246311690887,0.0920034376981757,0.16502500557842,0.195917266917591,0,0,0,0,0,0,0,0,0
"116",0.195198989664448,0.0205352315577804,0.0494616599064482,0.16259547381751,0.235171033251811,0,0,0,0,0,0,0,0,0
"117",0.190669923653743,0.0427711024703741,0.105909479492501,0.0617994305057504,0.150390618153669,0,0,0,0,0,0,0,0,0
"118",0.158592318391156,0.0272971915443644,0.0949633822267546,0.106502926574865,0.122855915286369,0,0,0,0,0,0,0,0,0
"119",0.211906917790858,0.0282369370426051,0.0282878720652807,0.160926095734188,0.117023304720038,0,0,0,0,0,0,0,0,0
"120",0.253076411746466,0.0483511038000432,0.126259391324944,0.169757765010181,0.161436242682025,0,0,0,0,0,0,0,0,0
"121",0.135127469394905,0.0148162343071696,0.067934155739122,0.187554062301881,0.160322693280159,0,0,0,0,0,0,0,0,0
"122",0.241918983740354,0.00747699758046351,0.097634734076783,0.0730597093041254,0.116591242874998,0,0,0,0,0,0,0,0,0
"123",0.187230937733313,0.0380015732188673,0.0263724316818602,0.113188386675902,0.0890354084168095,0,0,0,0,0,0,0,0,0
"124",0.179619381099876,0.0307919531775882,0.0806093771070956,0.152376608460265,0.0738071473245843,0,0,0,0,0,0,0,0,0
"125",0.244410342776355,0.0384183718210577,0.102713994049949,0.160807219241752,0.105966105286858,0,0,0,0,0,0,0,0,0
"126",1.19811524087793,1.18496528571869,3.21005832279966,0.828361621741535,0.933192051587558,1.16370794311549,0.877031821984528,0,0,1.24794316982563,0,0,0.932683462052501,0.381568457446308
"127",0.627645844190953,1.13435465483948,3.03281975007913,3.76238546291828,0.970457510894719,0,1.45403530937771,0,0,1.50347416167735,0.85372760529884,0.614681235248037,2.87374318988368,0
"128",0.201632041045781,0.596651855172786,4.72064688645926,2.67612046994848,0.996535052034398,2.14760995235483,0.0935020340556015,0,2.09985199227854,2.33837299384873,0.285806589586662,0.177372863119379,0,0.193409687448231
"129",1.16992774612061,1.19338154675321,3.92178859945219,1.65326461501145,0.440315987393645,0,0.843899223942539,0.512611330642837,0.514458765356531,3.22552663218407,0.053027309773222,0,2.52446651170963,0
"130",1.08389041623199,0.475585342139732,3.11028085878561,2.23638765617445,1.65416978784895,0.265346469620015,1.05899233613902,1.02204558531064,1.69689100361796,0.56340022063649,0,1.0139362541494,0,0
"131",0.424692929345945,0.710382565321815,4.67554155951623,1.36895572494534,0.728565106005431,0.0810906020743417,0.158189188519275,2.10240346014341,1.07255800245771,0.723861132901206,0,0,1.1690005830545,1.04501031736819
"132",1.03765849808652,1.45465289516947,3.85513676260897,1.60130370966371,0.682069650371298,0,1.88959984925811,0,2.3700345726811,1.87723328192783,0,0,1.92471274964681,0
"133",0.34408117125304,0.046355877858881,6.93868480310024,2.81184839958206,0.22769493497878,0,1.03617334701385,0.385442646577533,0.315398431478643,0,1.8314064744879,0.0919822925088091,0.908041226495622,1.16805714851037
"134",0.831751660271894,0.759760787026298,2.598877053598,1.49701228993008,0.67444659663358,3.40123331698401,0,0.487200798798605,0,0.728695287004842,0.264292442380892,1.36885081517105,0.139507798141507,0.968704443088308
"135",1.8601909539718,1.05237218732649,3.05366141060527,2.01829592990775,0.738907002601332,0,1.04252425424517,0.448140960267831,0,1.43130527983622,0.670353675225017,0,1.06350059878258,0
"136",1.48135909821056,0.290305476222881,4.89439229001594,3.21935345687073,1.94590283155637,1.90503251404809,1.12826991644293,0,0.353008328548069,0.501134966009489,0,0.224255433469327,1.08904903140518,1.31111174429331
